stop_id,on_street,cross_street,routes,boardings,alightings,month_beginning,daytype,location,Wards,Census Tracts,Zip Codes,Community Areas,Historical Wards 2003-2015
13069,59TH STREET,WOLCOTT,59,15.3,38.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78672308', 'longitude': '-87.67155068'}",3,345,22257,65,44
13070,59TH STREET,DAMEN,59,16.9,53.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78669515', 'longitude': '-87.67395545'}",3,345,22257,65,44
13072,59TH STREET,OAKLEY,59,1.7,23.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78658736', 'longitude': '-87.68098484'}",2,112,22257,61,19
13074,59TH STREET,CAMPBELL,59,8.3,20.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7865822', 'longitude': '-87.68614259'}",2,112,21867,61,19
13075,59TH STREET,ROCKWELL,59,21.7,42.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78654774', 'longitude': '-87.68859801'}",2,112,21867,61,19
13076,59TH STREET,WASHTENAW,59,17.5,17.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78649588', 'longitude': '-87.69104247'}",2,112,21867,61,19
13077,59TH STREET,CALIFORNIA,59,36.8,48.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78647997', 'longitude': '-87.69345606'}",2,112,21867,61,19
13078,59TH STREET,FRANCISCO,59,15.1,6.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78642754', 'longitude': '-87.69592897'}",2,764,21867,61,19
13079,59TH STREET,SACRAMENTO,59,28.0,29.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78638521', 'longitude': '-87.69833257'}",2,764,21867,61,49
13080,59TH STREET,ALBANY,59,10.1,11.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78636091', 'longitude': '-87.70079972'}",8,764,21867,61,49
13081,59TH STREET,KEDZIE,59,49.1,80.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78632154', 'longitude': '-87.70317369'}",8,764,21867,61,49
13082,59TH STREET,SPAULDING,59,19.7,9.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78628431', 'longitude': '-87.70564525'}",6,801,21867,61,49
13083,59TH STREET,HOMAN,59,17.7,11.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78623892', 'longitude': '-87.70807411'}",6,801,21867,61,49
13084,59TH STREET,ST. LOUIS,59,35.7,12.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78620588', 'longitude': '-87.71056373'}",6,801,21867,61,49
13085,59TH STREET,CENTRAL PARK,59,20.0,5.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78616726', 'longitude': '-87.71271871'}",6,801,21867,61,49
13086,59TH STREET,LAWNDALE,59,35.2,11.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78611483', 'longitude': '-87.71548572'}",6,774,21867,60,49
13087,59TH STREET,HAMLIN,59,21.2,6.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78607958', 'longitude': '-87.71794917'}",6,774,21867,60,49
13088,59TH STREET,SPRINGFIELD,59,8.7,9.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78604699', 'longitude': '-87.72039778'}",6,774,21867,60,23
13089,59TH STREET,PULASKI,59,29.8,100.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78601119', 'longitude': '-87.72277214'}",15,774,21867,60,23
13090,59TH STREET,KARLOV,59,24.1,4.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78596421', 'longitude': '-87.72531742'}",15,773,21867,60,23
13091,59TH STREET,KEELER,59,14.4,6.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78595323', 'longitude': '-87.72774557'}",15,773,21867,60,23
13092,59TH STREET,KILDARE,59,12.5,4.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78592288', 'longitude': '-87.73015445'}",15,773,21867,60,23
13093,59TH STREET,KOSTNER,59,12.9,11.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.785896', 'longitude': '-87.732387'}",15,773,21867,60,23
13094,59TH STREET,KILBOURN,59,4.0,8.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78586641', 'longitude': '-87.73502956'}",15,773,21867,60,23
13112,DODGE,LAKE,"93,206",8.1,65.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.04415171', 'longitude': '-87.69899901'}",,,26293,,
13125,OAKTON,ASBURY,206,0.2,4.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.02648577', 'longitude': '-87.69016076'}",,,26609,,
13126,OAKTON,ASBURY,206,1.8,4.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.02682815', 'longitude': '-87.69019555'}",,,26609,,
13127,OAKTON,DODGE,206,1.0,1.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.02647821', 'longitude': '-87.6991306'}",,,26609,,
13128,OAKTON,DODGE,206,2.2,1.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.02664181', 'longitude': '-87.69921333'}",,,26609,,
13134,LAKE,DODGE,206,4.5,74.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.04425693', 'longitude': '-87.6990012'}",,,26293,,
13135,DODGE,CHURCH,"93,206",83.4,108.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.04822046', 'longitude': '-87.69882993'}",,,26293,,
13136,LAKE,ASBURY,206,0.0,0.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.04430998', 'longitude': '-87.69007312'}",,,26293,,
13138,DODGE,SIMPSON,206,3.7,19.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.05541532', 'longitude': '-87.69862475'}",,,26293,,
13139,DODGE,SIMPSON,"205,206",17.4,5.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.05543475', 'longitude': '-87.69897818'}",,,26293,,
13140,ASHLAND,SIMPSON,206,8.6,1.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.0558021', 'longitude': '-87.69424766'}",,,26293,,
13148,RIDGE,HULL TERRACE,"201,206",32.5,24.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.02459156', 'longitude': '-87.6852933'}",,,26609,,
13149,RIDGE,HULL TERRACE,"201,206",43.0,31.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.02447143', 'longitude': '-87.68504199'}",,,26609,,
13152,CANNON,NATURE MUSEUM-FULLERTON,76,60.9,126.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.92708533', 'longitude': '-87.63469524'}",34,101,21190,68,51
13155,DESPLAINES,HARRISON,"36,125,156",96.4,95.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87444284', 'longitude': '-87.64434548'}",26,97,14917,29,48
13156,DODGE,CHURCH,"93,205,206",155.9,91.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.04845372', 'longitude': '-87.69908004'}",,,26293,,
13180,ARMITAGE,CLARK,73,210.7,5.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.91844102', 'longitude': '-87.63644615'}",34,207,21190,68,51
13181,CORTLAND,METRA STATION,"33,132",178.2,15.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.91604165', 'longitude': '-87.66852869'}",40,209,21560,23,16
13191,OGDEN,ROOSEVELT,12,49.4,40.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86700028', 'longitude': '-87.68316147'}",46,5,21184,29,8
13192,ROOSEVELT,DAMEN,12,144.9,44.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86665512', 'longitude': '-87.67575835'}",23,96,14920,29,48
13193,LOOMIS,BLUE ISLAND,60,348.5,207.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.85762294', 'longitude': '-87.66123267'}",26,365,14920,33,8
13195,59TH STREET,ELLIS,"170,192",52.1,130.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78780169', 'longitude': '-87.60101281'}",33,154,22260,8,32
13197,59TH STREET,KIMBARK,"170,171,172,192",194.5,103.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78787138', 'longitude': '-87.59450063'}",33,503,22260,8,32
13198,ONTARIO,WABASH,"33,125",68.8,24.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.89329558', 'longitude': '-87.62664133'}",36,626,21182,37,22
14001,95TH STREET,RED LINE STATION,29,903.1,775.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.72273793', 'longitude': '-87.62412249'}",13,187,21861,45,18
14004,95TH STREET,RED LINE STATION,"95W,9,N9",362.7,1.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.72245395', 'longitude': '-87.62403514'}",13,187,21861,45,18
14005,95TH STREET,RED LINE STATION,100,245.8,370.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.72261747', 'longitude': '-87.6238917'}",13,187,21861,45,18
14006,95TH STREET,RED LINE STATION,103,689.9,967.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.72267001', 'longitude': '-87.62492486'}",13,187,21554,45,18
14007,95TH STREET,RED LINE STATION,106,275.9,822.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.72217315', 'longitude': '-87.62385164'}",13,187,21861,45,18
14008,95TH STREET,RED LINE STATION,108,203.5,204.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7219476', 'longitude': '-87.62401009'}",13,187,21861,45,18
14009,95TH STREET,RED LINE STATION,"111,N5",1414.0,1929.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.72247643', 'longitude': '-87.62386458'}",13,187,21861,45,18
14010,95TH STREET,RED LINE STATION,112,602.5,0.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.72230385', 'longitude': '-87.62403619'}",13,187,21861,45,18
14011,95TH STREET,RED LINE STATION,"34,119",3366.3,3418.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.72229945', 'longitude': '-87.62476398'}",13,187,21861,45,18
14012,95TH STREET,RED LINE STATION,"9,95W,108,112",59.2,2458.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.72210187', 'longitude': '-87.62477128'}",13,187,21861,45,18
14016,MADISON,MICHIGAN,"20,56",35.1,80.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88213283', 'longitude': '-87.6251481'}",36,580,14310,38,22
14019,60TH STREET,ELLIS,"2,170,171,172",298.5,295.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78588821', 'longitude': '-87.60088971'}",4,427,22260,9,53
14020,60TH STREET,UNIVERSITY,"2,170,171,172",180.1,239.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78592162', 'longitude': '-87.59772191'}",4,427,22260,9,53
14021,60TH STREET,KENWOOD,"2,170,171,172",120.2,106.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7860382', 'longitude': '-87.59294332'}",4,426,22260,9,53
14022,59TH STREET,METRA STATION,170,40.4,3.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78790366', 'longitude': '-87.58901739'}",33,502,22260,8,32
14023,59TH STREET,DREXEL,"170,192",440.8,332.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78776144', 'longitude': '-87.60361666'}",33,154,22260,8,32
14024,BRAINARD,BUFFALO (METRA ENTRANCE),30,130.5,53.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.64582677', 'longitude': '-87.54267437'}",47,586,22250,52,47
14025,BRAINARD,BUFFALO (METRA ENTRANCE),30,4.3,73.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.64629177', 'longitude': '-87.54299424'}",47,787,22250,52,47
14026,AVENUE O,BRAINARD 13800 S,30,27.5,1.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.6441576', 'longitude': '-87.53976459'}",,,22250,,
14027,BRAINARD,BRANDON,30,1.1,0.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.64837633', 'longitude': '-87.54591268'}",47,586,22250,52,47
14028,AVENUE O,BRAINARD 13800 S,30,1.9,76.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.64445647', 'longitude': '-87.5400508'}",,787,22250,,
14029,AVENUE O,135TH STREET,30,3.7,1.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.64995673', 'longitude': '-87.53977255'}",47,787,22250,52,47
14030,AVENUE O,134TH STREET,30,0.4,17.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.65189447', 'longitude': '-87.53997325'}",47,787,22250,52,47
14031,AVENUE O,135TH STREET,30,0.8,8.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.65006771', 'longitude': '-87.53995014'}",47,787,22250,52,47
14032,60TH STREET,ELLIS,2,0.5,203.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78597078', 'longitude': '-87.60107936'}",33,154,22260,8,32
14033,ELLIS,55TH STREET,"171,172",132.8,138.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.79471', 'longitude': '-87.601497'}",33,154,22260,8,32
14034,ELLIS,57TH STREET,"171,172",72.5,663.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7912991', 'longitude': '-87.60151084'}",33,154,22260,8,32
14036,WOODLAWN,53RD STREET,172,226.3,35.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7995365', 'longitude': '-87.5967474'}",33,441,21192,8,1
14039,WOODLAWN,53RD STREET,172,56.1,149.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.79956627', 'longitude': '-87.59645266'}",10,499,21192,8,1
14040,WOODLAWN,57TH STREET,172,267.4,37.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7916486', 'longitude': '-87.59640145'}",33,503,22260,8,32
14041,WOODLAWN,58TH STREET,172,236.2,59.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78956608', 'longitude': '-87.59635028'}",33,503,22260,8,32
14043,WOODLAWN,55TH STREET,172,70.7,51.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.79494179', 'longitude': '-87.59647745'}",33,503,22260,8,32
14045,ELLIS,58TH STREET,"171,172",179.9,920.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78945706', 'longitude': '-87.60136882'}",33,154,22260,8,32
14046,LAFAYETTE,75TH STREET,75,23.4,36.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.75791494', 'longitude': '-87.62643223'}",32,495,21554,67,31
14048,BRAINARD,BRANDON,30,9.4,26.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.64852823', 'longitude': '-87.54582943'}",47,787,22250,52,47
14049,KING DRIVE,115TH STREET,111,72.9,51.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.68559438', 'longitude': '-87.61308308'}",43,253,21861,45,30
14050,KING DRIVE,113TH STREET,111,43.8,12.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.6890275', 'longitude': '-87.61317983'}",43,253,21861,45,30
14051,KING DRIVE,112TH STREET,111,14.8,5.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.69086314', 'longitude': '-87.61322501'}",43,253,21861,45,30
14052,KING DRIVE,111TH STREET,111,148.3,21.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.69263792', 'longitude': '-87.61328986'}",43,253,21861,45,30
14056,CLARK,HOWARD,"22,201,205,206",176.2,60.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.01918517', 'longitude': '-87.67632528'}",5,489,21853,10,3
14057,CLARK,ROGERS,22,95.5,9.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.01611703', 'longitude': '-87.67532833'}",5,489,21853,10,3
14058,LASALLE,WACKER-LAKE,"134,135,136,156",73.8,1226.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88638377', 'longitude': '-87.63262579'}",36,92,14309,38,22
14059,LASALLE,RANDOLPH-WASHINGTON,"134,135,136,156",80.6,1240.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88401837', 'longitude': '-87.63257161'}",36,92,14310,38,22
14060,LASALLE,MADISON,"134,135,136,156",29.7,1968.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88178988', 'longitude': '-87.63246161'}",36,92,14311,38,22
14061,LASALLE,QUINCY,"134,135,136,156",1174.7,18.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87872446', 'longitude': '-87.63216611'}",36,92,14912,38,22
14064,AVENUE O,13600 S (SENIOR BLDG),30,4.2,14.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.64867603', 'longitude': '-87.54005633'}",47,787,22250,52,47
14065,AVENUE O,13601 S (SENIOR BLDG),30,19.2,4.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.64839477', 'longitude': '-87.53986995'}",47,787,22250,52,47
14067,18TH STREET,PAULINA,18,61.2,135.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.85781011', 'longitude': '-87.66909702'}",26,343,14920,33,8
14069,CERMAK,DAMEN,21,76.7,126.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.85210813', 'longitude': '-87.67557835'}",26,126,14920,33,8
14089,HOMAN,MAYPOLE,82,70.5,68.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88348535', 'longitude': '-87.71099775'}",23,176,21572,28,11
14090,HOMAN,MAYPOLE,82,38.2,33.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88365693', 'longitude': '-87.71116835'}",23,176,21572,28,11
14091,CLARK,BIRCHWOOD,"22,97,201,205,206",273.6,172.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.01798492', 'longitude': '-87.67580666'}",5,489,21853,10,3
14092,PAULINA,HOWARD TERMINAL,205,145.1,133.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.01798357', 'longitude': '-87.67280095'}",5,489,21853,10,3
14093,PAULINA,HOWARD TERMINAL,201,355.2,776.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.01822603', 'longitude': '-87.67279844'}",5,489,21853,10,3
14094,PAULINA,HOWARD TERMINAL,206,68.8,137.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.01776729', 'longitude': '-87.67279597'}",5,489,21853,10,3
14095,PAULINA,HOWARD TERMINAL,151,1.2,1.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.0180352', 'longitude': '-87.67305981'}",5,489,21853,10,3
14096,PAULINA,HOWARD TERMINAL,22,910.9,3.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.01896555', 'longitude': '-87.67316244'}",5,489,21853,10,3
14097,PAULINA,HOWARD TERMINAL,97,708.3,1.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.01874262', 'longitude': '-87.67290599'}",5,489,21853,10,3
14100,AVENUE O,134TH STREET,30,22.1,1.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.65189389', 'longitude': '-87.53980598'}",47,787,22250,52,47
14101,JEFFERSON PARK,BLUE LINE STATION/SOUTH B,56,580.4,279.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.96973167', 'longitude': '-87.76165173'}",50,129,21869,11,20
14102,JEFFERSON PARK,BLUE LINE STATION/SOUTH B,81,1423.4,483.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.96976777', 'longitude': '-87.76172063'}",50,129,21869,11,20
14103,JEFFERSON PARK,BLUE LINE STATION/SOUTH B,91,712.5,0.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.96981175', 'longitude': '-87.76177348'}",50,129,21869,11,20
14104,JEFFERSON PARK,BLUE LINE STATION/SOUTH B,81W,310.7,337.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.9698638', 'longitude': '-87.76185289'}",50,129,21869,11,20
14105,JEFFERSON PARK,BLUE LINE STATION/NORTH B,85,712.1,17.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97029982', 'longitude': '-87.76243472'}",50,129,21869,11,20
14106,JEFFERSON PARK,BLUE LINE STATION/NORTH B,85,193.6,24.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97034321', 'longitude': '-87.76237043'}",50,129,21869,11,20
14107,JEFFERSON PARK,BLUE LINE STATION/NORTH B,85A,404.7,50.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97039071', 'longitude': '-87.76233274'}",50,129,21869,11,20
14108,JEFFERSON PARK,BLUE LINE STATION/NORTH B,92,975.9,142.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97043026', 'longitude': '-87.76229511'}",50,129,21869,11,20
14109,JEFFERSON PARK,BLUE LINE STATION/NORTH B,88,283.7,109.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97047768', 'longitude': '-87.76224144'}",50,129,21869,11,20
14110,JEFFERSON PARK,BLUE LINE STATION/NORTH B,68,459.0,262.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97050923', 'longitude': '-87.76219323'}",50,129,21869,11,20
14116,MIDWAY TERMINAL,ORANGE LINE STATION,"63W,165",620.5,719.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7863219', 'longitude': '-87.73892387'}",15,86,21867,53,35
14118,MIDWAY TERMINAL,ORANGE LINE STATION,63,760.6,715.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78627355', 'longitude': '-87.73897049'}",15,86,21867,53,35
14119,MIDWAY TERMINAL,ORANGE LINE STATION,62,7.8,1.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7861883', 'longitude': '-87.73836848'}",15,86,21867,53,35
14120,MIDWAY TERMINAL,ORANGE LINE STATION,59,360.0,344.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78643184', 'longitude': '-87.73885056'}",15,86,21867,53,35
14121,MIDWAY TERMINAL,ORANGE LINE STATION,"55A,55N",280.5,272.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7865518', 'longitude': '-87.73924442'}",15,86,21867,53,35
14122,MIDWAY TERMINAL,ORANGE LINE STATION,55,432.7,363.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78622886', 'longitude': '-87.73900346'}",15,86,21867,53,35
14123,MIDWAY TERMINAL,ORANGE LINE STATION,"54B,N62",568.2,542.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78659933', 'longitude': '-87.73871555'}",15,86,21867,53,35
14124,PULASKI/51ST,ORANGE LINE STATION,53A,812.4,116.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.80024459', 'longitude': '-87.72440024'}",6,637,22248,54,35
14125,PULASKI/51ST,ORANGE LINE STATION,53A,187.7,55.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.8003078', 'longitude': '-87.7244196'}",6,637,22248,54,35
14126,KEDZIE,ORANGE LINE STATION,51,191.4,49.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.80486586', 'longitude': '-87.70445607'}",8,85,22248,55,49
14127,KEDZIE,ORANGE LINE STATION,52,540.9,46.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.8048682', 'longitude': '-87.70435671'}",8,85,22248,55,49
14128,KEDZIE,ORANGE LINE STATION,"52A,52",1187.4,272.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.80486755', 'longitude': '-87.70426334'}",8,85,22248,55,49
14129,WESTERN,ORANGE LINE STATION,49,568.5,899.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.80514719', 'longitude': '-87.6841423'}",3,788,14924,59,29
14130,WESTERN,ORANGE LINE STATION,94,724.5,360.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.80514525', 'longitude': '-87.68402009'}",3,788,14924,59,29
14132,WESTERN,ORANGE LINE STATION,"48,49",1182.0,649.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.80495975', 'longitude': '-87.68400546'}",3,788,14924,59,29
14133,35TH/ARCHER,ORANGE LINE STATION,39,101.6,8.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.82868757', 'longitude': '-87.6809893'}",1,719,14924,56,26
14134,35TH/ARCHER,ORANGE LINE STATION,35,223.6,9.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.82876918', 'longitude': '-87.68107921'}",1,719,14924,56,26
14135,35TH/ARCHER,ORANGE LINE STATION,50,551.1,199.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.82881821', 'longitude': '-87.68112672'}",1,719,14924,56,26
14136,35TH/ARCHER,ORANGE LINE STATION,62,535.1,27.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.8288585', 'longitude': '-87.68117087'}",1,719,14924,56,26
14137,ARCHER/HALSTED,ORANGE LINE STATION,62,436.0,227.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.84661206', 'longitude': '-87.64827488'}",48,59,14920,58,26
14138,69TH BUS BRIDGE,RED LINE STATION,30,386.3,532.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.768812', 'longitude': '-87.62630073'}",32,513,21559,67,31
14139,69TH BUS BRIDGE,RED LINE STATION,"N5,67",1929.3,917.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.76882093', 'longitude': '-87.62562122'}",32,513,21559,67,31
14140,69TH BUS BRIDGE,RED LINE STATION,71,1419.3,1405.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7688116', 'longitude': '-87.62599095'}",32,513,21559,67,31
